latitude,longitude,elevation,time
35.882247,138.587511,1809.0,2025-08-23 11:46:19
35.88236,138.58729,1809.333333,2025-08-23 11:48:19
35.882396,138.587359,1811.333333,2025-08-23 11:50:24
35.88279,138.587362,1818.666667,2025-08-23 11:52:24
35.883322,138.587681,1820.0,2025-08-23 11:54:25
35.883841,138.588541,1827.333333,2025-08-23 11:56:30
35.883951,138.589273,1823.666667,2025-08-23 11:58:32
35.884229,138.589897,1827.0,2025-08-23 12:00:37
35.884524,138.590743,1824.666667,2025-08-23 12:02:40
35.884858,138.59112,1832.666667,2025-08-23 12:04:47
35.885312,138.591724,1842.666667,2025-08-23 12:06:51
35.885691,138.591958,1842.666667,2025-08-23 12:08:51
35.885992,138.591998,1834.0,2025-08-23 12:10:56
35.886267,138.592097,1816.666667,2025-08-23 12:12:59
35.886475,138.592149,1808.666667,2025-08-23 12:15:03
35.886699,138.591993,1802.333333,2025-08-23 12:17:03
35.886618,138.591962,1803.666667,2025-08-23 12:19:06
35.886697,138.591992,1809.666667,2025-08-23 12:21:08
35.886934,138.591796,1826.666667,2025-08-23 12:23:10
35.887408,138.591494,1845.333333,2025-08-23 12:25:12
35.887761,138.591592,1862.666667,2025-08-23 12:27:13
35.888081,138.591568,1872.333333,2025-08-23 12:29:17
35.888304,138.591631,1883.333333,2025-08-23 12:31:19
35.888867,138.591619,1896.666667,2025-08-23 12:33:46
35.889286,138.591608,1915.666667,2025-08-23 12:35:51
35.889621,138.591684,1932.0,2025-08-23 12:37:57
35.889764,138.591433,1941.666667,2025-08-23 12:40:02
35.889819,138.591373,1951.333333,2025-08-23 12:42:03
35.890168,138.591117,1959.666667,2025-08-23 12:44:07
35.890276,138.591019,1972.0,2025-08-23 12:46:10
35.890495,138.590831,1984.333333,2025-08-23 12:48:11
35.890928,138.590771,1999.333333,2025-08-23 12:50:16
35.891132,138.590735,2016.333333,2025-08-23 12:52:20
35.891372,138.59068,2031.0,2025-08-23 12:54:22
35.891545,138.590613,2043.333333,2025-08-23 12:56:26
35.891593,138.590615,2049.333333,2025-08-23 12:58:28
35.89156,138.590629,2048.333333,2025-08-23 13:00:35
35.891548,138.590677,2048.333333,2025-08-23 13:02:35
35.891582,138.59062,2051.666667,2025-08-23 13:04:40
35.891826,138.590823,2061.666667,2025-08-23 13:06:41
35.892027,138.590853,2073.0,2025-08-23 13:08:43
35.892239,138.591108,2087.666667,2025-08-23 13:10:50
35.892498,138.590977,2103.333333,2025-08-23 13:12:51
35.892648,138.591137,2114.666667,2025-08-23 13:14:51
35.89265,138.59122,2124.333333,2025-08-23 13:17:11
35.892776,138.591257,2135.666667,2025-08-23 13:19:16
35.892949,138.591314,2151.0,2025-08-23 13:21:17
35.893109,138.591366,2165.666667,2025-08-23 13:23:23
35.893194,138.59153,2180.666667,2025-08-23 13:25:30
35.893304,138.591617,2196.0,2025-08-23 13:27:31
35.893451,138.591646,2207.666667,2025-08-23 13:29:35
35.893669,138.591627,2209.666667,2025-08-23 13:31:40
35.893856,138.591962,2211.0,2025-08-23 13:33:45
35.893729,138.592182,2216.666667,2025-08-23 13:35:50
35.893514,138.592148,2225.0,2025-08-23 13:37:54
35.89347,138.592,2230.0,2025-08-23 13:40:15
35.893517,138.591961,2230.0,2025-08-23 13:42:16
35.893519,138.592036,2230.0,2025-08-23 13:44:16
35.893477,138.592001,2230.0,2025-08-23 13:46:19
35.893478,138.592013,2230.0,2025-08-23 13:48:28
35.893447,138.59209,2230.0,2025-08-23 13:50:41
35.89348,138.592115,2230.0,2025-08-23 13:52:58
35.893505,138.591969,2230.0,2025-08-23 13:54:59
35.893524,138.591944,2230.0,2025-08-23 13:56:59
35.893499,138.591995,2230.0,2025-08-23 13:59:19
35.893514,138.592018,2229.666667,2025-08-23 14:01:27
35.893607,138.592043,2224.666667,2025-08-23 14:03:32
35.893743,138.592186,2218.333333,2025-08-23 14:05:37
35.893791,138.592032,2213.0,2025-08-23 14:07:42
35.893679,138.591647,2211.666667,2025-08-23 14:09:43
35.893472,138.591608,2210.333333,2025-08-23 14:11:44
35.89336,138.591663,2202.666667,2025-08-23 14:13:49
35.893245,138.591581,2192.333333,2025-08-23 14:15:59
35.893248,138.591407,2180.0,2025-08-23 14:18:03
35.893225,138.591383,2171.666667,2025-08-23 14:20:04
35.893096,138.59136,2163.0,2025-08-23 14:22:09
35.89299,138.591296,2153.666667,2025-08-23 14:24:14
35.89287,138.591359,2145.666667,2025-08-23 14:26:19
35.892841,138.591239,2139.0,2025-08-23 14:28:19
35.89278,138.591262,2131.333333,2025-08-23 14:30:29
35.892663,138.591203,2124.0,2025-08-23 14:32:30
35.892632,138.591178,2118.666667,2025-08-23 14:34:35
35.892603,138.591242,2113.666667,2025-08-23 14:36:47
35.892483,138.591071,2104.666667,2025-08-23 14:38:52
35.892261,138.591164,2090.666667,2025-08-23 14:40:57
35.892068,138.590935,2079.333333,2025-08-23 14:42:57
35.89192,138.590851,2066.0,2025-08-23 14:44:58
35.891652,138.590845,2056.0,2025-08-23 14:47:08
35.891547,138.590614,2040.333333,2025-08-23 14:49:11
35.89126,138.590674,2027.666667,2025-08-23 14:51:18
35.891118,138.590845,2009.666667,2025-08-23 14:53:28
35.890748,138.59081,1995.0,2025-08-23 14:55:30
35.890475,138.590946,1980.0,2025-08-23 14:57:33
35.8903,138.591058,1970.0,2025-08-23 14:59:34
35.890103,138.59114,1959.333333,2025-08-23 15:01:34
35.889855,138.591438,1950.0,2025-08-23 15:03:40
35.889711,138.591556,1938.0,2025-08-23 15:05:41
35.889503,138.591714,1923.0,2025-08-23 15:07:42
35.889009,138.591606,1905.0,2025-08-23 15:09:46
35.888638,138.591651,1893.333333,2025-08-23 15:11:52
35.888732,138.591573,1888.0,2025-08-23 15:13:57
35.888668,138.59169,1883.666667,2025-08-23 15:16:08
35.888108,138.591776,1875.0,2025-08-23 15:18:11
35.887843,138.591765,1867.0,2025-08-23 15:20:19
35.887766,138.591629,1860.0,2025-08-23 15:22:23
35.887541,138.591673,1848.666667,2025-08-23 15:24:23
35.887073,138.591728,1827.666667,2025-08-23 15:26:25
35.886614,138.592114,1819.333333,2025-08-23 15:28:26
35.886199,138.592258,1821.666667,2025-08-23 15:30:28
35.88603,138.592291,1836.666667,2025-08-23 15:32:28
35.885798,138.591964,1846.333333,2025-08-23 15:34:33
35.885627,138.591931,1851.333333,2025-08-23 15:36:34
35.885091,138.591798,1850.333333,2025-08-23 15:38:37
35.884743,138.591179,1837.666667,2025-08-23 15:40:38
35.884456,138.590517,1830.666667,2025-08-23 15:42:43
35.884117,138.589871,1828.0,2025-08-23 15:44:45
35.883892,138.589081,1831.666667,2025-08-23 15:46:48
35.883715,138.588406,1831.666667,2025-08-23 15:48:53
35.883399,138.58781,1827.666667,2025-08-23 15:50:55
35.882903,138.587395,1821.666667,2025-08-23 15:52:55
35.882385,138.587501,1815.333333,2025-08-24 06:07:35
35.882399,138.587684,1813.0,2025-08-24 06:09:43
35.88248,138.587673,1817.333333,2025-08-24 06:11:47
35.882713,138.588111,1826.333333,2025-08-24 06:13:50
35.882761,138.588613,1840.0,2025-08-24 06:15:51
35.882872,138.58907,1854.333333,2025-08-24 06:17:52
35.883013,138.589382,1866.666667,2025-08-24 06:19:52
35.883199,138.589669,1876.666667,2025-08-24 06:21:53
35.883284,138.590004,1885.0,2025-08-24 06:23:53
35.883324,138.590386,1894.333333,2025-08-24 06:25:55
35.883322,138.59087,1904.333333,2025-08-24 06:27:56
35.883315,138.591191,1915.0,2025-08-24 06:30:00
35.883471,138.591656,1927.333333,2025-08-24 06:32:04
35.883573,138.592043,1939.333333,2025-08-24 06:34:07
35.883651,138.592428,1956.0,2025-08-24 06:36:16
35.883624,138.593076,1971.0,2025-08-24 06:38:21
35.883248,138.593562,1985.333333,2025-08-24 06:40:21
35.882925,138.593929,1994.0,2025-08-24 06:42:24
35.8827,138.594275,2000.666667,2025-08-24 06:44:28
35.882557,138.59454,2005.666667,2025-08-24 06:46:31
35.882266,138.594919,2013.666667,2025-08-24 06:48:32
35.881971,138.595363,2019.333333,2025-08-24 06:50:36
35.881835,138.595504,2023.666667,2025-08-24 06:52:42
35.881796,138.595488,2023.333333,2025-08-24 06:55:07
35.881831,138.595507,2119.0,2025-08-24 06:57:07
35.873385,138.611204,2214.0,2025-08-24 08:27:44
35.873222,138.611633,2306.666667,2025-08-24 08:29:44
35.872766,138.612493,2308.0,2025-08-24 08:31:47
35.872706,138.61339,2314.0,2025-08-24 08:33:48
35.872632,138.613827,2326.333333,2025-08-24 08:35:49
35.872591,138.614233,2339.333333,2025-08-24 08:37:55
35.872497,138.614513,2353.333333,2025-08-24 08:39:58
35.872418,138.614831,2367.333333,2025-08-24 08:42:00
35.872408,138.615177,2380.0,2025-08-24 08:44:05
35.872301,138.615414,2393.333333,2025-08-24 08:46:07
35.872092,138.615684,2406.666667,2025-08-24 08:48:11
35.871891,138.615798,2415.333333,2025-08-24 08:50:12
35.8718,138.615745,2419.0,2025-08-24 08:52:12
35.871777,138.61573,2418.0,2025-08-24 08:54:26
35.871777,138.61574,2418.0,2025-08-24 08:56:29
35.871796,138.615753,2418.0,2025-08-24 08:58:38
35.871814,138.615765,2422.333333,2025-08-24 09:00:39
35.871664,138.616102,2427.333333,2025-08-24 09:02:53
35.87158,138.616264,2433.333333,2025-08-24 09:04:55
35.871507,138.61674,2438.666667,2025-08-24 09:06:55
35.871284,138.616903,2445.41702,2025-08-24 09:08:59
35.871105,138.617158,2453.611149,2025-08-24 09:10:59
35.871038,138.617684,2459.837318,2025-08-24 09:13:01
35.871003,138.618112,2460.273377,2025-08-24 09:15:04
35.870992,138.61845,2460.081617,2025-08-24 09:17:06
35.871009,138.618979,2458.891723,2025-08-24 09:19:06
35.871077,138.61938,2462.962851,2025-08-24 09:21:11
35.871004,138.619503,2464.943092,2025-08-24 09:23:11
35.870992,138.619515,2466.23319,2025-08-24 09:25:21
35.871142,138.619641,2463.160803,2025-08-24 09:27:27
35.871181,138.619573,2460.997566,2025-08-24 09:29:32
35.871098,138.61969,2462.401615,2025-08-24 09:31:33
35.870657,138.619859,2470.209191,2025-08-24 09:33:40
35.870483,138.620452,2482.698859,2025-08-24 09:35:42
35.870421,138.620923,2496.152456,2025-08-24 09:37:43
35.870463,138.621286,2509.08017,2025-08-24 09:39:47
35.8705,138.621638,2520.48303,2025-08-24 09:41:52
35.870306,138.621931,2528.612423,2025-08-24 09:43:57
35.870473,138.62215,2535.793263,2025-08-24 09:45:58
35.870649,138.622734,2542.548246,2025-08-24 09:48:00
35.870694,138.623169,2548.783649,2025-08-24 09:50:07
35.870873,138.623713,2557.419308,2025-08-24 09:52:09
35.870936,138.624197,2564.581458,2025-08-24 09:54:19
35.871009,138.624553,2573.094752,2025-08-24 09:56:24
35.871148,138.624959,2580.357809,2025-08-24 09:58:27
35.871346,138.625185,2586.395444,2025-08-24 10:00:29
35.871418,138.625238,2590.666667,2025-08-24 10:02:33
35.871476,138.625316,2591.666667,2025-08-24 10:04:39
35.871515,138.625314,2593.0,2025-08-24 10:06:44
35.871623,138.625398,2592.610137,2025-08-24 10:08:49
35.871678,138.625484,2592.610137,2025-08-24 10:10:56
35.871678,138.625468,2591.566919,2025-08-24 10:14:11
35.871696,138.625481,2592.290115,2025-08-24 10:16:40
35.87161,138.625379,2592.290115,2025-08-24 10:18:41
35.87149,138.625316,2591.333333,2025-08-24 10:21:05
35.871381,138.625229,2589.333333,2025-08-24 10:23:15
35.871321,138.625044,2585.333333,2025-08-24 10:25:15
35.871301,138.624771,2580.0,2025-08-24 10:27:20
35.871688,138.624714,2570.666667,2025-08-24 10:29:22
35.871925,138.624569,2561.0,2025-08-24 10:31:27
35.872004,138.624421,2547.666667,2025-08-24 10:33:27
35.87233,138.624297,2536.333333,2025-08-24 10:35:30
35.872479,138.624218,2524.0,2025-08-24 10:37:30
35.872621,138.624065,2515.0,2025-08-24 10:39:43
35.872782,138.624034,2504.666667,2025-08-24 10:41:45
35.873025,138.624017,2493.333333,2025-08-24 10:43:45
35.873074,138.623589,2480.666667,2025-08-24 10:45:48
35.873314,138.623368,2468.0,2025-08-24 10:47:50
35.873509,138.623052,2457.333333,2025-08-24 10:49:51
35.873732,138.62301,2448.333333,2025-08-24 10:51:53
35.873866,138.623111,2444.333333,2025-08-24 10:53:58
35.873805,138.62308,2442.0,2025-08-24 10:56:02
35.873845,138.623077,2442.0,2025-08-24 10:58:07
35.873833,138.623078,2442.0,2025-08-24 11:01:05
35.873822,138.623049,2442.0,2025-08-24 11:03:08
35.873829,138.623108,2445.333333,2025-08-24 11:05:08
35.873141,138.622777,2448.333333,2025-08-24 11:07:11
35.872507,138.622397,2452.333333,2025-08-24 11:09:12
35.872005,138.621684,2451.666667,2025-08-24 11:11:14
35.87161,138.621143,2455.078322,2025-08-24 11:13:15
35.87125,138.62025,2460.301824,2025-08-24 11:15:15
35.871114,138.619686,2468.552465,2025-08-24 11:17:16
35.871063,138.6194,2471.846658,2025-08-24 11:19:16
35.870966,138.618992,2471.485664,2025-08-24 11:21:21
35.870999,138.618349,2473.718537,2025-08-24 11:23:25
35.870948,138.617912,2469.247037,2025-08-24 11:25:27
35.871004,138.617706,2466.121723,2025-08-24 11:27:31
35.871003,138.617671,2458.948572,2025-08-24 11:29:57
35.871004,138.617676,2458.023513,2025-08-24 11:32:27
35.87108,138.617437,2455.400809,2025-08-24 11:34:28
35.871221,138.617052,2450.423779,2025-08-24 11:36:30
35.871322,138.616929,2443.447824,2025-08-24 11:38:30
35.871471,138.616837,2438.0,2025-08-24 11:40:36
35.871542,138.616444,2434.0,2025-08-24 11:42:39
35.871617,138.616167,2431.333333,2025-08-24 11:44:41
35.871742,138.615978,2426.0,2025-08-24 11:46:44
35.871831,138.615778,2419.0,2025-08-24 11:48:50
35.871952,138.615687,2412.0,2025-08-24 11:50:56
35.872094,138.615678,2406.0,2025-08-24 11:53:03
35.872211,138.615488,2399.666667,2025-08-24 11:55:05
35.872287,138.615315,2392.0,2025-08-24 11:57:10
35.872372,138.6152,2382.333333,2025-08-24 11:59:11
35.872409,138.614891,2372.0,2025-08-24 12:01:12
35.872487,138.614671,2360.666667,2025-08-24 12:03:16
35.872523,138.614451,2350.0,2025-08-24 12:05:17
35.872595,138.614207,2340.0,2025-08-24 12:07:21
35.872545,138.614043,2333.666667,2025-08-24 12:09:49
35.87254,138.61403,2331.0,2025-08-24 12:12:06
35.872535,138.614007,2329.0,2025-08-24 12:14:11
35.872587,138.613852,2323.666667,2025-08-24 12:16:12
35.872651,138.613417,2314.333333,2025-08-24 12:18:16
35.872789,138.612368,2308.0,2025-08-24 12:20:20
35.873152,138.611639,2308.0,2025-08-24 12:22:22
35.873669,138.610808,2306.333333,2025-08-24 12:24:23
35.874119,138.610623,2303.0,2025-08-24 12:26:26
35.8743,138.610665,2292.0,2025-08-24 12:28:28
35.874667,138.610557,2284.333333,2025-08-24 12:30:33
35.874788,138.610397,2274.666667,2025-08-24 12:32:49
35.874948,138.610293,2267.333333,2025-08-24 12:34:53
35.875025,138.610124,2259.333333,2025-08-24 12:36:55
35.875232,138.609963,2251.666667,2025-08-24 12:39:11
35.875387,138.609851,2243.333333,2025-08-24 12:41:12
35.875516,138.609597,2234.333333,2025-08-24 12:43:12
35.876315,138.608875,2225.333333,2025-08-24 12:45:17
35.876718,138.608482,2218.666667,2025-08-24 12:47:24
35.876921,138.608243,2214.0,2025-08-24 12:49:28
35.877114,138.607857,2208.666667,2025-08-24 12:51:29
35.877541,138.607452,2204.666667,2025-08-24 12:53:30
35.878171,138.607359,2197.333333,2025-08-24 12:55:31
35.87858,138.607125,2190.666667,2025-08-24 12:57:37
35.879029,138.607206,2182.333333,2025-08-24 12:59:43
35.879579,138.60694,2179.0,2025-08-24 13:02:01
35.879594,138.606937,2177.666667,2025-08-24 13:04:14
35.879598,138.606945,2177.666667,2025-08-24 13:06:29
35.879625,138.606937,2178.333333,2025-08-24 13:08:39
35.879412,138.606887,2173.333333,2025-08-24 13:10:49
35.879432,138.606465,2164.333333,2025-08-24 13:12:50
35.879511,138.606235,2151.666667,2025-08-24 13:14:50
35.879519,138.606023,2145.666667,2025-08-24 13:16:55
35.879894,138.605718,2138.666667,2025-08-24 13:19:00
35.879906,138.605557,2132.333333,2025-08-24 13:21:03
35.880133,138.605336,2121.333333,2025-08-24 13:23:05
35.880317,138.605086,2110.333333,2025-08-24 13:25:10
35.88069,138.604766,2100.333333,2025-08-24 13:27:13
35.880587,138.604582,2091.333333,2025-08-24 13:29:14
35.880625,138.604348,2082.666667,2025-08-24 13:31:15
35.88078,138.604191,2072.333333,2025-08-24 13:33:19
35.880873,138.604002,2058.333333,2025-08-24 13:35:24
35.88112,138.603665,2047.333333,2025-08-24 13:37:25
35.881073,138.603519,2037.666667,2025-08-24 13:39:25
35.881066,138.603473,2033.0,2025-08-24 13:41:29
35.880992,138.603343,2028.0,2025-08-24 13:43:29
35.881089,138.603286,2019.333333,2025-08-24 13:45:30
35.881314,138.602944,2010.666667,2025-08-24 13:47:32
35.881409,138.602655,1998.333333,2025-08-24 13:49:37
35.881324,138.601871,1991.0,2025-08-24 13:51:39
35.881299,138.601749,1986.333333,2025-08-24 13:53:44
35.881797,138.60113,1985.666667,2025-08-24 13:55:45
35.88167,138.600294,1991.0,2025-08-24 13:57:48
35.881247,138.599075,2002.0,2025-08-24 13:59:50
35.880885,138.598019,2015.666667,2025-08-24 14:01:52
35.881064,138.597114,2023.0,2025-08-24 14:03:55
35.881295,138.596232,2023.666667,2025-08-24 14:05:58
35.88159,138.595722,2022.0,2025-08-24 14:08:06
35.882072,138.595253,2017.333333,2025-08-24 14:10:07
35.882248,138.594845,2010.333333,2025-08-24 14:12:11
35.882578,138.594453,2003.666667,2025-08-24 14:14:14
35.882857,138.594129,1993.333333,2025-08-24 14:16:24
35.883376,138.593375,1977.0,2025-08-24 14:18:24
35.883598,138.592494,1955.666667,2025-08-24 14:20:24
35.883455,138.591975,1935.0,2025-08-24 14:22:26
35.883251,138.591284,1920.333333,2025-08-24 14:24:27
35.883284,138.59091,1905.0,2025-08-24 14:26:35
35.883255,138.590269,1893.0,2025-08-24 14:28:38
35.883204,138.589813,1878.333333,2025-08-24 14:30:41
35.882993,138.589473,1865.333333,2025-08-24 14:32:46
35.8828,138.589101,1849.333333,2025-08-24 14:34:54
35.882687,138.588469,1833.333333,2025-08-24 14:36:55
35.88255,138.587894,1816.333333,2025-08-24 14:39:04
35.881879,138.587064,1805.0,2025-08-24 14:41:09
35.881921,138.586884,1798.666667,2025-08-24 14:43:12
35.881946,138.586875,1798.0,2025-08-24 14:45:22
35.881957,138.586918,1798.0,2025-08-24 14:47:53
35.881977,138.586903,1798.0,2025-08-24 14:49:54
35.881934,138.586936,1798.333333,2025-08-24 14:51:54
35.881891,138.586979,1798.333333,2025-08-24 14:54:04
35.881968,138.586889,1799.0,2025-08-24 14:56:04
35.881985,138.586982,1798.666667,2025-08-24 14:58:14
35.881917,138.586914,1798.666667,2025-08-24 15:00:29
35.881901,138.586904,1798.333333,2025-08-24 15:02:32
35.881906,138.587024,1798.666667,2025-08-24 15:04:34
35.88204,138.586908,1798.666667,2025-08-24 15:06:39
35.881925,138.586916,1800.333333,2025-08-24 15:08:44
35.882387,138.587051,1799.666667,2025-08-24 15:10:48
35.882195,138.586813,1793.333333,2025-08-24 15:12:51
35.882286,138.586381,1782.666667,2025-08-24 15:14:55
35.882286,138.586137,1770.666667,2025-08-24 15:16:56
35.882282,138.58565,1760.333333,2025-08-24 15:18:58
35.882389,138.585,1750.333333,2025-08-24 15:21:03
35.882487,138.584755,1737.0,2025-08-24 15:23:06
35.882335,138.584085,1727.0,2025-08-24 15:25:08
35.882609,138.583499,1717.666667,2025-08-24 15:27:09
35.882686,138.583398,1714.666667,2025-08-24 15:29:18
35.882539,138.583194,1706.0,2025-08-24 15:31:22
35.88245,138.582836,1695.666667,2025-08-24 15:33:25
35.882373,138.582724,1685.666667,2025-08-24 15:35:26
35.882497,138.582576,1677.666667,2025-08-24 15:37:26
35.882311,138.582441,1669.333333,2025-08-24 15:39:28
35.88234,138.582259,1656.666667,2025-08-24 15:41:28
35.882199,138.582049,1643.666667,2025-08-24 15:43:29
35.881951,138.582032,1630.333333,2025-08-24 15:45:30
35.881742,138.581913,1616.0,2025-08-24 15:47:34
35.881554,138.581545,1604.666667,2025-08-24 15:49:35
35.881026,138.581535,1591.106679,2025-08-24 15:51:39
35.880844,138.581141,1579.679704,2025-08-24 15:53:40
35.880653,138.580563,1564.964473,2025-08-24 15:55:44
35.880469,138.579734,1552.125094,2025-08-24 15:57:45
35.87989,138.579468,1540.695092,2025-08-24 15:59:45
35.879093,138.578954,1532.537,2025-08-24 16:01:46
35.8789,138.578702,1528.40305,2025-08-24 16:03:49
35.878692,138.57846,1526.393376,2025-08-24 16:05:59
35.878659,138.578614,1526.400049,2025-08-24 16:08:04
35.878492,138.578933,1526.400049,2025-08-24 16:10:11
35.878624,138.578658,1525.757875,2025-08-24 16:12:18
35.878592,138.578637,1525.632955,2025-08-24 16:14:28
35.878624,138.578704,1526.33154,2025-08-24 16:16:28
35.878728,138.578611,1526.973713,2025-08-24 16:18:41
35.878638,138.578612,1527.098633,2025-08-24 16:21:09
35.878637,138.578648,1526.400049,2025-08-24 16:23:19
35.878588,138.578663,1526.400049,2025-08-24 16:25:19
35.878651,138.578644,1526.400049,2025-08-24 16:27:21
35.878637,138.578645,1528.166814,2025-08-24 16:29:26
