latitude,longitude,elevation,time
35.443788,139.141583,1269.333333,2025-06-07 10:44:54
35.443911,139.141414,1271.0,2025-06-07 10:46:56
35.443758,139.14161,1270.666667,2025-06-07 10:49:01
35.443707,139.141639,1270.666667,2025-06-07 10:51:17
35.443756,139.141589,1270.666667,2025-06-07 10:53:26
35.443761,139.141615,1271.0,2025-06-07 10:55:44
35.443881,139.141599,1271.0,2025-06-07 10:59:44
35.443888,139.141586,1271.0,2025-06-07 11:01:44
35.443896,139.141583,1271.0,2025-06-07 11:04:29
35.443895,139.141572,1271.0,2025-06-07 11:06:59
35.443788,139.141609,1271.0,2025-06-07 11:19:18
35.443779,139.141606,1271.0,2025-06-07 11:26:28
35.443838,139.141582,1271.0,2025-06-07 11:28:33
35.44389,139.141512,1271.0,2025-06-07 11:30:43
35.44387,139.141367,1271.0,2025-06-07 11:32:55
35.443897,139.141385,1271.0,2025-06-07 11:35:04
35.443886,139.141391,1271.0,2025-06-07 11:37:48
35.44389,139.141383,1271.0,2025-06-07 11:43:33
35.443886,139.141397,1269.666667,2025-06-07 11:46:07
35.444318,139.141767,1267.0,2025-06-07 11:48:12
35.444693,139.142444,1264.333333,2025-06-07 11:50:12
35.444838,139.143388,1266.666667,2025-06-07 11:52:17
35.444889,139.144277,1273.333333,2025-06-07 11:54:22
35.444817,139.145075,1277.666667,2025-06-07 11:56:22
35.444777,139.145856,1273.333333,2025-06-07 11:58:45
35.444762,139.146613,1263.333333,2025-06-07 12:00:47
35.444494,139.147397,1262.333333,2025-06-07 12:02:47
35.444305,139.147926,1272.333333,2025-06-07 12:04:49
35.444227,139.148366,1292.0,2025-06-07 12:06:50
35.444419,139.149257,1307.666667,2025-06-07 12:08:53
35.444688,139.149932,1324.0,2025-06-07 12:10:56
35.444832,139.150784,1331.333333,2025-06-07 12:12:57
35.444923,139.151615,1335.0,2025-06-07 12:14:57
35.445216,139.152243,1324.666667,2025-06-07 12:17:10
35.445092,139.153417,1316.333333,2025-06-07 12:19:14
35.445154,139.154036,1314.333333,2025-06-07 12:21:17
35.445159,139.154707,1319.666667,2025-06-07 12:23:20
35.445699,139.155442,1330.0,2025-06-07 12:25:20
35.446434,139.155706,1335.0,2025-06-07 12:27:25
35.446531,139.155828,1340.0,2025-06-07 12:31:10
35.446887,139.156029,1338.333333,2025-06-07 12:33:13
35.447638,139.156957,1336.666667,2025-06-07 12:35:14
35.448287,139.157279,1346.0,2025-06-07 12:37:14
35.448811,139.157418,1357.0,2025-06-07 12:39:15
35.449145,139.157828,1368.0,2025-06-07 12:41:18
35.449245,139.158247,1350.666667,2025-06-07 12:43:22
35.449419,139.159075,1334.0,2025-06-07 12:45:22
35.449586,139.159665,1316.0,2025-06-07 12:47:30
35.449445,139.160249,1326.333333,2025-06-07 12:49:38
35.449647,139.160573,1336.0,2025-06-07 12:51:55
35.449788,139.160899,1349.0,2025-06-07 12:53:59
35.44945,139.16131,1351.0,2025-06-07 12:56:05
35.448932,139.161769,1353.666667,2025-06-07 12:58:18
35.447957,139.16175,1354.333333,2025-06-07 13:00:21
35.447464,139.161685,1342.0,2025-06-07 13:02:24
35.446905,139.162007,1329.0,2025-06-07 13:04:26
35.44638,139.162433,1305.0,2025-06-07 13:06:27
35.445737,139.162617,1294.0,2025-06-07 13:08:28
35.445584,139.162498,1283.0,2025-06-07 13:10:31
35.445609,139.162581,1267.333333,2025-06-07 13:12:34
35.444806,139.162757,1251.666667,2025-06-07 13:14:34
35.444365,139.162735,1236.0,2025-06-07 13:16:42
35.444076,139.162552,1212.0,2025-06-07 13:18:43
35.443763,139.162545,1188.0,2025-06-07 13:20:46
35.443497,139.162502,1164.0,2025-06-07 13:22:51
35.44297,139.162582,1148.333333,2025-06-07 13:24:53
35.442602,139.162488,1131.666667,2025-06-07 13:26:56
35.442126,139.162283,1106.333333,2025-06-07 13:29:40
35.441277,139.162387,1101.666667,2025-06-07 13:31:43
35.440183,139.163151,1098.0,2025-06-07 13:33:44
35.439595,139.163271,1087.666667,2025-06-07 13:35:48
35.439019,139.163096,1072.333333,2025-06-07 13:37:49
35.438519,139.162685,1057.0,2025-06-07 13:39:53
35.438481,139.162633,1031.666667,2025-06-07 13:41:55
35.437886,139.162415,1006.333333,2025-06-07 13:43:57
35.437427,139.162225,981.0,2025-06-07 13:46:02
35.437253,139.162239,964.666667,2025-06-07 13:48:04
35.436806,139.16237,948.333333,2025-06-07 13:50:08
35.436311,139.1622,932.0,2025-06-07 13:52:13
35.436261,139.162225,932.0,2025-06-07 13:54:32
35.436233,139.162177,932.0,2025-06-07 13:56:52
35.436241,139.162173,932.0,2025-06-07 13:59:12
35.436238,139.162233,932.0,2025-06-07 14:01:14
35.436238,139.16222,932.0,2025-06-07 14:03:19
35.436282,139.16222,930.666667,2025-06-07 14:05:29
35.43622,139.162969,921.0,2025-06-07 14:07:33
35.435353,139.163501,910.666667,2025-06-07 14:09:36
35.434466,139.163693,900.0,2025-06-07 14:11:39
35.43341,139.16373,900.666667,2025-06-07 14:13:44
35.432168,139.163746,900.0,2025-06-07 14:15:44
35.430777,139.163913,902.0,2025-06-07 14:17:45
35.429783,139.164665,891.0,2025-06-07 14:19:47
35.428726,139.165339,882.0,2025-06-07 14:21:48
35.428329,139.166039,863.333333,2025-06-07 14:23:50
35.428172,139.166263,854.666667,2025-06-07 14:25:57
35.428034,139.166433,832.333333,2025-06-07 14:27:57
35.427708,139.166716,818.666667,2025-06-07 14:30:05
35.427116,139.166735,789.333333,2025-06-07 14:32:06
35.425988,139.166757,778.666667,2025-06-07 14:34:07
35.424825,139.166236,768.0,2025-06-07 14:36:08
35.423847,139.165546,759.333333,2025-06-07 14:38:11
35.423191,139.16516,745.666667,2025-06-07 14:40:15
35.42298,139.1649,732.0,2025-06-07 14:42:18
35.422704,139.164444,719.0,2025-06-07 14:44:40
35.422434,139.163838,706.0,2025-06-07 14:46:41
35.422108,139.163502,693.0,2025-06-07 14:48:44
35.421532,139.163057,682.666667,2025-06-07 14:50:46
35.421147,139.162691,660.333333,2025-06-07 14:52:49
35.420901,139.162354,638.0,2025-06-07 14:54:53
35.420553,139.162392,615.0,2025-06-07 14:56:55
35.420391,139.162314,604.0,2025-06-07 14:58:59
35.420146,139.162196,593.0,2025-06-07 15:01:00
35.419979,139.16206,593.0,2025-06-07 15:03:06
35.420056,139.162103,593.0,2025-06-07 15:05:09
35.420048,139.162105,593.0,2025-06-07 15:07:14
35.419576,139.161995,589.666667,2025-06-07 15:09:18
35.418412,139.162247,590.0,2025-06-07 15:11:22
35.417347,139.162384,569.666667,2025-06-07 15:13:24
35.416729,139.162594,552.666667,2025-06-07 15:15:27
35.416152,139.162609,525.333333,2025-06-07 15:17:30
35.415837,139.1628,518.666667,2025-06-07 15:19:48
35.415822,139.162738,512.0,2025-06-07 15:21:48
35.41581,139.162728,512.0,2025-06-07 15:24:43
35.415788,139.16275,512.0,2025-06-07 15:26:45
35.415373,139.16277,524.666667,2025-06-07 15:28:45
35.415088,139.162298,524.666667,2025-06-07 15:30:46
35.415014,139.162502,523.0,2025-06-07 15:32:50
35.414503,139.16224,493.333333,2025-06-07 15:34:52
35.413808,139.162492,476.333333,2025-06-07 15:36:58
35.413795,139.162457,462.666667,2025-06-07 15:39:00
35.413444,139.162256,464.333333,2025-06-07 15:41:04
35.412852,139.161756,461.333333,2025-06-07 15:43:06
35.412027,139.162162,456.666667,2025-06-07 15:45:06
35.41145,139.161847,431.0,2025-06-07 15:47:06
35.410904,139.162604,410.333333,2025-06-07 15:49:10
35.410234,139.163452,389.666667,2025-06-07 15:51:13
35.409294,139.163651,376.666667,2025-06-07 15:53:14
35.408684,139.164066,360.0,2025-06-07 15:55:19
35.40807,139.16493,336.333333,2025-06-07 15:57:20
35.406968,139.165405,324.333333,2025-06-07 15:59:21
35.406024,139.165878,308.666667,2025-06-07 16:01:23
35.405983,139.167479,298.333333,2025-06-07 16:03:25
35.404913,139.168514,289.0,2025-06-07 16:05:28
35.404858,139.168926,287.0,2025-06-07 16:06:12
